filename,head_top,r_ankle,r_knee,r_hip,l_hip,l_knee,l_ankle,r_wrist,r_elbow,r_shoulder,l_shoulder,l_elbow,l_wrist,head_rect_x1,head_rect_y1,head_rect_x2,head_rect_y2,joint_pos_head_top_x,joint_pos_head_top_y,joint_pos_r_ankle_x,joint_pos_r_ankle_y,joint_pos_r_knee_x,joint_pos_r_knee_y,joint_pos_r_hip_x,joint_pos_r_hip_y,joint_pos_l_hip_x,joint_pos_l_hip_y,joint_pos_l_knee_x,joint_pos_l_knee_y,joint_pos_l_ankle_x,joint_pos_l_ankle_y,joint_pos_r_wrist_x,joint_pos_r_wrist_y,joint_pos_r_elbow_x,joint_pos_r_elbow_y,joint_pos_r_shoulder_x,joint_pos_r_shoulder_y,joint_pos_l_shoulder_x,joint_pos_l_shoulder_y,joint_pos_l_elbow_x,joint_pos_l_elbow_y,joint_pos_l_wrist_x,joint_pos_l_wrist_y
064498226.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,305.0,199.0,330.0,230.0,316.5998,198.5956,317.0,395.0,314.0,347.0,314.0,305.0,336.0,303.0,339.0,345.0,342.0,391.0,300.0,307.0,294.0,271.0,301.0,240.0,337.0,241.0,345.0,277.0,347.0,302.0
064498226.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,393.0,193.0,416.0,223.0,404.22,192.8817,405.0,385.0,405.0,338.0,405.0,287.0,416.0,287.0,420.0,336.0,420.0,376.0,390.0,296.0,387.0,268.0,391.0,234.0,419.0,235.0,425.0,267.0,430.0,294.0
037438278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,185.0,187.0,214.0,220.0,201.0,186.0,186.0,407.0,185.0,346.0,186.0,289.0,212.0,286.0,215.0,344.0,217.0,406.0,168.0,310.0,170.0,279.0,173.0,235.0,217.0,237.0,219.0,272.0,224.0,302.0
037438278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,307.0,201.0,332.0,230.0,320.0,200.0,312.0,398.0,311.0,346.0,310.0,302.0,333.0,304.0,339.0,346.0,342.0,396.0,299.0,306.0,294.0,275.0,296.0,242.0,338.0,247.0,345.0,277.0,347.0,303.0
037438278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,114.0,157.0,142.0,193.0,127.0,156.0,127.0,263.0,133.0,314.0,137.0,367.0,140.0,262.0,151.0,309.0,158.0,366.0,105.0,273.0,103.0,242.0,106.0,205.0,152.0,209.0,151.0,251.0,156.0,280.0
020826782.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,119.0,159.0,147.0,192.0,136.4616,158.5383,116.0,375.0,115.0,310.0,109.0,258.0,137.0,261.0,139.0,308.0,140.0,376.0,105.0,271.0,101.0,240.0,107.0,196.0,149.0,204.0,154.0,236.0,158.0,268.0
020826782.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,304.0,200.0,329.0,229.0,315.2488,199.2358,321.0,395.0,322.0,344.0,320.0,306.0,335.0,305.0,339.0,344.0,344.0,399.0,297.0,307.0,292.0,277.0,296.0,244.0,341.0,246.0,346.0,282.0,349.0,303.0
020826782.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,391.0,196.0,416.0,225.0,401.6956,195.2913,405.0,383.0,403.0,328.0,401.0,289.0,410.0,290.0,413.0,329.0,418.0,382.0,392.0,296.0,390.0,270.0,391.0,238.0,423.0,242.0,423.0,269.0,428.0,299.0
037676774.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,93.0,113.0,163.0,198.0,138.1258,112.6343,76.0,636.0,86.0,521.0,99.0,394.0,150.0,384.0,174.0,522.0,200.0,638.0,51.0,399.0,36.0,317.0,56.0,219.0,169.0,219.0,184.0,317.0,203.0,383.0
007771198.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,961.0,99.0,1033.0,191.0,995.9008,98.2831,974.0,668.0,968.0,546.0,971.0,413.0,1018.0,412.0,1039.0,554.0,1051.0,674.0,926.0,415.0,920.0,325.0,931.0,232.0,1066.0,227.0,1079.0,339.0,1069.0,436.0
007771198.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,197.0,254.0,243.0,307.0,220.7289,252.4381,253.0,495.0,248.0,405.0,216.0,390.0,256.0,389.0,343.0,399.0,331.0,488.0,241.0,364.0,195.0,366.0,190.0,320.0,248.0,317.0,274.0,367.0,286.0,353.0
040106931.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,341.0,218.0,392.0,277.0,380.6118,219.6796,308.0,563.0,338.0,464.0,343.0,398.0,372.0,397.0,383.0,468.0,370.0,543.0,307.0,397.0,290.0,347.0,310.0,280.0,388.0,284.0,402.0,349.0,405.0,395.0
040106931.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,781.0,187.0,844.0,265.0,803.3669,186.9479,792.0,644.0,792.0,537.0,796.0,424.0,833.0,424.0,841.0,541.0,854.0,662.0,744.0,416.0,766.0,352.0,795.0,290.0,859.0,285.0,880.0,343.0,859.0,428.0
059398075.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,326.0,277.0,375.0,336.0,350.0,275.0,328.0,551.0,325.0,485.0,330.0,424.0,357.0,421.0,357.0,490.0,367.0,553.0,307.0,421.0,320.0,389.0,327.0,351.0,373.0,351.0,392.0,400.0,389.0,429.0
084795057.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,817.0,173.0,909.0,279.0,857.4136,170.136,825.0,642.0,836.0,538.0,847.0,462.0,879.0,466.0,883.0,565.0,906.0,673.0,793.0,363.0,814.0,347.0,834.0,304.0,910.0,327.0,924.0,403.0,838.0,421.0
084795057.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1005.0,1.0,1076.0,79.0,1054.0036,0.02935,980.0,495.0,980.0,367.0,974.0,239.0,1050.0,249.0,1037.0,382.0,1023.0,511.0,975.0,152.0,927.0,157.0,973.0,70.0,1082.0,83.0,1092.0,167.0,1037.0,122.0
084795057.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1117.0,2.0,1197.0,88.0,1110.149,41.4862,1149.0,521.0,1138.0,374.0,1138.0,245.0,1208.0,240.0,1179.0,392.0,1191.0,546.0,1109.0,108.0,1117.0,181.0,1146.0,58.0,1247.0,38.0,1196.0,138.0,1126.0,88.0
015110016.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,598.0,109.0,675.0,222.0,636.1685,110.8048,589.0,629.0,577.0,508.0,583.0,394.0,644.0,398.0,655.0,536.0,655.0,644.0,551.0,285.0,542.0,290.0,581.0,235.0,693.0,260.0,702.0,347.0,702.0,419.0
015110016.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,126.0,63.0,183.0,138.0,151.3993,62.947,155.0,438.0,141.0,365.0,135.0,280.0,182.0,285.0,189.0,364.0,202.0,443.0,113.0,268.0,114.0,208.0,123.0,155.0,195.0,155.0,193.0,228.0,161.0,271.0
036712909.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,589.0,50.0,676.0,156.0,629.4573,48.2319,609.0,665.0,603.0,526.0,594.0,396.0,663.0,400.0,677.0,526.0,673.0,665.0,594.0,231.0,545.0,280.0,566.0,197.0,710.0,206.0,716.0,311.0,716.0,400.0
036712909.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,109.0,7.0,183.0,98.0,134.8288,6.9333,176.0,497.0,163.0,387.0,142.0,262.0,209.0,259.0,209.0,391.0,221.0,492.0,107.0,288.0,102.0,217.0,105.0,136.0,224.0,123.0,248.0,209.0,243.0,275.0
012490391.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,629.0,26.0,713.0,136.0,672.8444,25.6687,630.0,640.0,618.0,507.0,616.0,380.0,701.0,376.0,701.0,523.0,695.0,650.0,622.0,198.0,568.0,263.0,592.0,166.0,743.0,176.0,747.0,295.0,743.0,384.0
040483213.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,621.0,56.0,706.0,172.0,652.0,57.0,612.0,725.0,608.0,554.0,631.0,413.0,708.0,419.0,694.0,551.0,684.0,723.0,580.0,344.0,616.0,280.0,622.0,211.0,741.0,205.0,761.0,303.0,765.0,419.0
040483213.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1137.0,0.0,1239.0,102.0,1163.0,-1.0,1158.0,650.0,1147.0,455.0,1146.0,270.0,1231.0,278.0,1211.0,461.0,1199.0,670.0,1131.0,213.0,1096.0,208.0,1133.0,86.0,1271.0,76.0,1272.0,226.0,1203.0,221.0
040483213.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,26.0,82.0,95.0,160.0,57.0,79.0,63.0,549.0,49.0,450.0,55.0,317.0,87.0,317.0,103.0,446.0,112.0,550.0,6.0,350.0,6.0,276.0,6.0,214.0,128.0,206.0,138.0,274.0,131.0,350.0
003966130.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,594.0,41.0,691.0,164.0,634.047,40.4144,611.0,708.0,619.0,520.0,617.0,350.0,690.0,350.0,692.0,526.0,698.0,710.0,588.0,293.0,541.0,315.0,580.0,206.0,733.0,212.0,760.0,319.0,683.0,282.0
003966130.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,462.0,0.0,541.0,89.0,495.7083,-2.748,499.0,554.0,469.0,419.0,455.0,262.0,535.0,264.0,536.0,430.0,533.0,563.0,467.0,229.0,433.0,191.0,447.0,122.0,574.0,122.0,554.0,209.0,511.0,245.0
003966130.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,995.0,0.0,1091.0,93.0,1049.1051,-6.6143,1002.0,617.0,989.0,448.0,996.0,272.0,1068.0,270.0,1052.0,440.0,1044.0,626.0,940.0,307.0,948.0,208.0,965.0,91.0,1111.0,89.0,1134.0,222.0,1116.0,325.0
027254940.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,135.0,117.0,194.0,186.0,159.9527,115.4716,164.0,543.0,150.0,430.0,143.0,328.0,201.0,326.0,189.0,423.0,189.0,552.0,126.0,337.0,120.0,267.0,132.0,204.0,209.0,201.0,215.0,284.0,174.0,353.0
064403927.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,653.0,248.0,687.0,300.0,673.1602,249.3502,637.0,488.0,640.0,425.0,644.0,381.0,676.0,379.0,677.0,430.0,677.0,499.0,613.0,369.0,614.0,343.0,632.0,310.0,698.0,315.0,722.0,339.0,750.0,348.0
018626718.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,259.0,104.0,349.0,217.0,299.2666,102.9098,320.0,620.0,304.0,490.0,298.0,378.0,391.0,362.0,418.0,448.0,394.0,573.0,246.0,370.0,197.0,291.0,213.0,217.0,400.0,176.0,431.0,225.0,437.0,309.0
089409377.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,517.0,252.0,608.0,371.0,547.7351,253.4249,309.0,843.0,434.0,713.0,521.0,561.0,581.0,571.0,588.0,742.0,554.0,860.0,460.0,525.0,468.0,463.0,521.0,400.0,648.0,400.0,687.0,475.0,634.0,525.0
075459720.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,481.0,181.0,582.0,308.0,528.2817,179.6738,501.0,819.0,499.0,696.0,509.0,511.0,571.0,511.0,588.0,658.0,648.0,773.0,492.0,458.0,468.0,393.0,489.0,316.0,581.0,314.0,667.0,379.0,607.0,436.0
051135879.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,82.0,147.0,111.0,185.0,92.414,147.321,59.0,368.0,79.0,317.0,91.0,264.0,111.0,267.0,110.0,326.0,97.0,378.0,105.0,107.0,101.0,150.0,87.0,180.0,113.0,184.0,136.0,155.0,134.0,132.0
061894650.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,319.0,166.0,342.0,198.0,316.8137,174.1792,347.0,355.0,354.0,316.0,358.0,250.0,334.0,252.0,338.0,314.0,336.0,358.0,339.0,150.0,346.0,166.0,350.0,180.0,317.0,188.0,310.0,158.0,309.0,138.0
028185096.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,808.0,295.0,837.0,331.0,817.3584,295.2381,886.0,483.0,867.0,435.0,864.0,387.0,840.0,390.0,819.0,444.0,833.0,495.0,890.0,372.0,875.0,356.0,846.0,324.0,809.0,340.0,807.0,369.0,807.0,393.0
088109440.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,458.0,268.0,493.0,310.0,478.2125,267.3002,478.0,513.0,473.0,447.0,477.0,375.0,452.0,379.0,455.0,450.0,448.0,507.0,515.0,385.0,505.0,355.0,493.0,309.0,450.0,324.0,436.0,364.0,432.0,400.0
088109440.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,855.0,289.0,880.0,321.0,865.8171,288.8443,907.0,482.0,896.0,434.0,884.0,387.0,862.0,390.0,857.0,436.0,848.0,481.0,896.0,378.0,903.0,360.0,889.0,327.0,850.0,331.0,847.0,356.0,846.0,382.0
070136986.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,637.0,236.0,670.0,279.0,646.1143,237.1154,705.0,517.0,693.0,445.0,683.0,383.0,660.0,383.0,662.0,443.0,670.0,520.0,698.0,385.0,701.0,333.0,693.0,298.0,638.0,286.0,624.0,333.0,612.0,379.0
020870042.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,635.0,286.0,665.0,324.0,648.4557,285.6957,650.0,483.0,638.0,438.0,645.0,399.0,671.0,397.0,697.0,430.0,736.0,461.0,621.0,306.0,619.0,320.0,637.0,328.0,666.0,331.0,654.0,345.0,619.0,340.0
058426293.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,625.0,226.0,654.0,260.0,642.3085,225.3469,620.0,397.0,626.0,358.0,623.0,318.0,641.0,325.0,641.0,363.0,646.0,398.0,612.0,313.0,616.0,292.0,621.0,262.0,651.0,268.0,651.0,301.0,649.0,323.0
081112760.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,774.0,213.0,821.0,267.0,796.6056,211.3783,811.0,477.0,810.0,396.0,801.0,323.0,760.0,320.0,765.0,396.0,779.0,476.0,845.0,354.0,847.0,313.0,827.0,261.0,768.0,251.0,731.0,300.0,740.0,344.0
059583490.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,628.0,180.0,683.0,256.0,660.5356,180.8139,517.0,569.0,554.0,545.0,565.0,391.0,669.0,410.0,629.0,529.0,626.0,633.0,619.0,384.0,563.0,354.0,603.0,250.0,695.0,282.0,744.0,354.0,765.0,370.0
092219484.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,596.0,283.0,636.0,340.0,637.6178,293.9355,600.0,396.0,567.0,383.0,567.0,337.0,603.0,343.0,615.0,385.0,638.0,428.0,527.0,323.0,552.0,308.0,575.0,315.0,640.0,320.0,641.0,337.0,643.0,385.0
088423875.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,851.0,171.0,950.0,331.0,906.4232,175.9728,1006.0,718.0,939.0,612.0,820.0,386.0,956.0,367.0,1014.0,554.0,1147.0,755.0,713.0,464.0,745.0,355.0,781.0,299.0,1011.0,316.0,1098.0,403.0,1069.0,495.0
040086318.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,231.0,386.0,287.0,467.0,288.6435,400.5619,131.0,639.0,177.0,553.0,180.0,462.0,231.0,504.0,186.0,583.0,105.0,597.0,82.0,495.0,135.0,458.0,189.0,439.0,288.0,448.0,309.0,460.0,261.0,497.0
024414012.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1125.0,427.0,1177.0,486.0,1124.1575,440.0963,1295.0,628.0,1233.0,560.0,1185.0,504.0,1139.0,532.0,1189.0,562.0,1229.0,626.0,1163.0,474.0,1189.0,468.0,1185.0,452.0,1135.0,472.0,1101.0,494.0,1125.0,498.0
081417890.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,433.0,306.0,526.0,430.0,419.3268,353.0605,533.0,566.0,523.0,511.0,646.0,434.0,701.0,434.0,610.0,511.0,670.0,537.0,636.0,335.0,583.0,309.0,542.0,340.0,561.0,432.0,658.0,497.0,641.0,583.0
022203591.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1557.0,137.0,1623.0,238.0,1597.2476,139.7864,1425.0,419.0,1465.0,366.0,1510.0,296.0,1565.0,294.0,1593.0,347.0,1569.0,467.0,1557.0,349.0,1531.0,313.0,1548.0,226.0,1620.0,228.0,1667.0,243.0,1677.0,300.0
065282840.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,716.0,153.0,826.0,310.0,784.2503,155.9734,344.0,557.0,510.0,444.0,642.0,282.0,714.0,386.0,576.0,516.0,530.0,497.0,506.0,299.0,578.0,189.0,696.0,224.0,836.0,295.0,907.0,396.0,942.0,539.0
043362009.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,785.0,42.0,935.0,283.0,853.131,49.1608,317.0,667.0,551.0,460.0,696.0,183.0,791.0,377.0,566.0,512.0,290.0,623.0,495.0,117.0,638.0,9.0,750.0,144.0,971.0,214.0,1037.0,431.0,1080.0,696.0
011211015.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,769.0,24.0,912.0,250.0,823.9853,31.3058,224.0,617.0,441.0,413.0,644.0,235.0,814.0,326.0,603.0,452.0,444.0,636.0,729.0,357.0,621.0,400.0,731.0,154.0,965.0,216.0,1114.0,290.0,1080.0,481.0
055810844.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,638.0,1.0,706.0,72.0,700.4454,63.6525,655.0,496.0,703.0,320.0,615.0,200.0,548.0,202.0,570.0,345.0,563.0,392.0,747.0,243.0,732.0,167.0,720.0,43.0,601.0,8.0,508.0,36.0,448.0,105.0
035948345.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,754.0,192.0,845.0,335.0,772.0978,201.4845,539.0,587.0,617.0,499.0,736.0,376.0,844.0,393.0,789.0,466.0,719.0,599.0,717.0,432.0,695.0,366.0,732.0,292.0,886.0,277.0,922.0,357.0,889.0,459.0
097062085.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,272.0,24.0,402.0,219.0,361.3226,30.966,303.0,613.0,148.0,702.0,245.0,468.0,346.0,441.0,470.0,477.0,355.0,625.0,133.0,454.0,102.0,355.0,175.0,216.0,444.0,228.0,495.0,355.0,446.0,390.0
014985492.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,556.0,142.0,693.0,317.0,711.607,211.7403,270.0,497.0,313.0,607.0,379.0,454.0,557.0,479.0,601.0,584.0,460.0,566.0,373.0,216.0,317.0,305.0,485.0,193.0,661.0,286.0,679.0,417.0,710.0,607.0
071595890.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,498.0,146.0,563.0,235.0,530.8083,146.4175,438.0,684.0,466.0,585.0,503.0,429.0,572.0,424.0,589.0,581.0,612.0,687.0,456.0,391.0,445.0,328.0,471.0,264.0,589.0,259.0,639.0,363.0,596.0,418.0
010212370.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,534.0,31.0,615.0,139.0,535.0,47.0,668.0,508.0,602.0,377.0,604.0,253.0,691.0,247.0,693.0,368.0,776.0,484.0,512.0,132.0,541.0,189.0,581.0,139.0,650.0,110.0,704.0,109.0,639.0,36.0
025891762.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,609.0,131.0,698.0,258.0,698.0037,151.2863,520.0,563.0,479.0,388.0,570.0,365.0,665.0,357.0,590.0,394.0,659.0,508.0,553.0,264.0,479.0,284.0,547.0,212.0,690.0,243.0,710.0,350.0,657.0,288.0
076932450.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,589.0,94.0,676.0,222.0,623.4103,96.7639,566.0,524.0,501.0,398.0,621.0,377.0,704.0,402.0,650.0,574.0,745.0,501.0,483.0,301.0,520.0,328.0,561.0,239.0,723.0,204.0,797.0,247.0,727.0,257.0
054742005.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1125.0,85.0,1241.0,275.0,1123.3724,113.8675,961.0,833.0,1005.0,554.0,1167.0,510.0,1269.0,497.0,1253.0,562.0,1224.0,891.0,1083.0,379.0,1104.0,387.0,1144.0,244.0,1331.0,238.0,1321.0,426.0,1180.0,395.0
066919745.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1080.0,112.0,1198.0,292.0,1083.977,135.7859,953.0,826.0,985.0,588.0,1137.0,528.0,1229.0,542.0,1215.0,620.0,1199.0,893.0,1037.0,415.0,1075.0,436.0,1091.0,285.0,1304.0,261.0,1288.0,426.0,1139.0,466.0
031366091.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,793.0,147.0,933.0,351.0,815.7417,162.0448,888.0,916.0,764.0,590.0,888.0,575.0,1009.0,572.0,1192.0,649.0,1003.0,897.0,919.0,513.0,730.0,494.0,745.0,348.0,1080.0,333.0,1108.0,373.0,1096.0,407.0
024541059.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1191.0,51.0,1277.0,189.0,1240.8089,55.3158,1198.0,821.0,1186.0,622.0,1191.0,477.0,1272.0,480.0,1260.0,626.0,1241.0,814.0,996.0,280.0,1037.0,302.0,1138.0,237.0,1306.0,230.0,1376.0,362.0,1364.0,441.0
065497632.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,547.0,202.0,612.0,300.0,585.4201,204.3353,618.0,693.0,585.0,607.0,549.0,483.0,591.0,481.0,536.0,596.0,527.0,704.0,384.0,428.0,476.0,375.0,530.0,317.0,611.0,319.0,678.0,346.0,722.0,326.0
043673668.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,898.0,216.0,998.0,338.0,954.782,214.2669,1048.0,907.0,1018.0,747.0,962.0,566.0,889.0,564.0,886.0,750.0,881.0,916.0,1268.0,349.0,1150.0,397.0,1028.0,378.0,852.0,324.0,766.0,248.0,842.0,246.0
046593278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,478.0,265.0,524.0,327.0,494.9439,265.7193,497.0,601.0,491.0,519.0,481.0,428.0,515.0,428.0,550.0,522.0,580.0,596.0,446.0,227.0,467.0,283.0,483.0,325.0,532.0,336.0,568.0,375.0,532.0,410.0
067122808.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,924.0,137.0,994.0,224.0,960.3632,135.8549,977.0,615.0,948.0,509.0,959.0,371.0,1004.0,362.0,1016.0,497.0,1003.0,625.0,781.0,294.0,855.0,285.0,919.0,254.0,995.0,238.0,977.0,310.0,902.0,283.0
091157314.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,777.0,189.0,836.0,263.0,807.4306,188.1549,719.0,618.0,743.0,513.0,764.0,400.0,816.0,402.0,853.0,522.0,896.0,618.0,748.0,368.0,748.0,346.0,753.0,288.0,856.0,286.0,877.0,343.0,853.0,368.0
047822211.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,469.0,104.0,522.0,194.0,491.7483,107.3903,561.0,519.0,550.0,420.0,527.0,307.0,492.0,307.0,485.0,420.0,492.0,527.0,671.0,185.0,611.0,216.0,546.0,208.0,455.0,211.0,418.0,211.0,423.0,197.0
058383726.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,724.0,42.0,795.0,146.0,760.3123,43.6367,727.0,637.0,726.0,498.0,726.0,363.0,791.0,368.0,782.0,507.0,772.0,639.0,703.0,280.0,671.0,275.0,688.0,183.0,828.0,190.0,847.0,277.0,816.0,274.0
058383726.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,400.0,95.0,465.0,189.0,432.8411,96.2874,424.0,630.0,402.0,509.0,395.0,384.0,460.0,386.0,456.0,509.0,460.0,626.0,347.0,386.0,363.0,302.0,373.0,209.0,490.0,209.0,498.0,298.0,509.0,381.0
006604554.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,711.0,307.0,772.0,392.0,756.0,310.0,666.0,710.0,683.0,633.0,691.0,530.0,744.0,530.0,764.0,618.0,763.0,700.0,654.0,537.0,651.0,471.0,673.0,397.0,773.0,400.0,787.0,453.0,808.0,503.0
006604554.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,488.0,307.0,539.0,386.0,519.0,309.0,438.0,713.0,450.0,630.0,461.0,519.0,522.0,521.0,539.0,625.0,554.0,711.0,429.0,529.0,448.0,464.0,458.0,394.0,551.0,402.0,559.0,474.0,535.0,527.0
013509456.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,653.0,142.0,706.0,228.0,685.262,145.005,633.0,573.0,637.0,484.0,645.0,375.0,689.0,375.0,677.0,485.0,666.0,577.0,618.0,371.0,605.0,310.0,625.0,240.0,716.0,248.0,727.0,307.0,718.0,355.0
066364899.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,739.0,59.0,813.0,170.0,783.4941,61.6667,724.0,623.0,743.0,501.0,743.0,370.0,805.0,370.0,804.0,503.0,790.0,635.0,719.0,372.0,691.0,291.0,700.0,185.0,831.0,184.0,855.0,279.0,859.0,368.0
066364899.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,381.0,105.0,448.0,206.0,418.9624,107.2249,343.0,607.0,379.0,509.0,383.0,389.0,453.0,383.0,455.0,509.0,437.0,633.0,354.0,383.0,349.0,302.0,354.0,208.0,464.0,222.0,471.0,312.0,509.0,387.0
052163820.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,666.0,172.0,722.0,252.0,696.8333,173.0419,644.0,596.0,653.0,506.0,658.0,402.0,702.0,403.0,690.0,498.0,678.0,596.0,644.0,343.0,607.0,325.0,645.0,261.0,734.0,272.0,754.0,335.0,764.0,392.0
052163820.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,444.0,180.0,498.0,259.0,477.4674,181.7734,415.0,586.0,421.0,497.0,428.0,399.0,473.0,399.0,461.0,490.0,441.0,593.0,396.0,399.0,402.0,341.0,418.0,266.0,505.0,277.0,505.0,336.0,511.0,405.0
016182866.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,730.0,57.0,796.0,154.0,768.1472,58.8534,743.0,624.0,740.0,498.0,742.0,361.0,798.0,363.0,800.0,493.0,795.0,623.0,659.0,350.0,659.0,266.0,694.0,181.0,816.0,175.0,868.0,253.0,897.0,329.0
016182866.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,398.0,102.0,459.0,193.0,434.9083,104.1496,423.0,617.0,412.0,509.0,403.0,352.0,469.0,351.0,468.0,487.0,448.0,620.0,371.0,330.0,333.0,282.0,368.0,205.0,471.0,205.0,508.0,270.0,508.0,298.0
053523934.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,696.0,61.0,765.0,159.0,730.8239,62.0595,728.0,624.0,723.0,501.0,725.0,359.0,784.0,357.0,786.0,500.0,779.0,620.0,698.0,254.0,676.0,281.0,669.0,191.0,791.0,176.0,818.0,266.0,840.0,344.0
053523934.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,415.0,102.0,487.0,198.0,445.0463,102.3707,438.0,607.0,428.0,496.0,417.0,356.0,481.0,356.0,478.0,483.0,475.0,602.0,365.0,377.0,390.0,298.0,404.0,211.0,512.0,201.0,523.0,286.0,560.0,352.0
007365043.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,193.0,137.0,263.0,230.0,231.4714,137.0695,224.0,633.0,216.0,498.0,203.0,371.0,267.0,368.0,267.0,500.0,272.0,625.0,163.0,359.0,126.0,296.0,174.0,240.0,274.0,234.0,331.0,283.0,307.0,354.0
000644944.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,889.0,86.0,970.0,195.0,922.0,86.0,886.0,668.0,899.0,529.0,902.0,371.0,972.0,378.0,968.0,530.0,972.0,681.0,867.0,352.0,839.0,278.0,881.0,211.0,997.0,208.0,1080.0,285.0,1032.0,368.0
